5.0 -8.177958262483
5.1 -8.193883384497
5.2 -8.205072396517
5.3 -8.212215258039
5.4 -8.215898807178
5.5 -8.216637058497
5.6 -8.214851582758
5.7 -8.211070408605
5.8 -8.205687174860
5.9 -8.198905331134
6.0 -8.190971538011
